Province Name,Denomination,Address,Tel,Fax
Oujda,JEDDA VOYAGES,"107, Av. le Prince héritier Mly El Hassan",0536 680606,0536 680600
Oujda,MAROC VOYAGES TOURISME,"110, Av Allal Ben Abdellah",0536 683993,0536 706527
Oujda,MOLTAKA VOYAGES,"Rue Jaâfar Ibnou Attia, Imm Ouachani 2, n°20 Bis",0536 686803,0536 686804
Oujda,MOULOUYA VOYAGES TRANS,Angle Bd Med Derfoufi et Omar Riffi,0536 707826,0536 707826
Oujda,MTT HOLIDAYS (Ex:TRANS VOYAGES),"N°93, Bis Bd Med V",0536 708182,0536 689223
Oujda,OUJDA VOYAGES,Angle Bd Mohamed V et Allal Ben Abdellah,536681154,0536 704628
Oujda,OUMASSINE VOYAGES,"Angle Bd Derfoufi et Route Ahfir, Imm El Aioun Sidi Mellouk, Magasin n°8",0536 703536,0536 703539
Oujda,SALAM AZUR,Angle Bd Derfoufi et Rue Mourabitine,0536 690035,0536 690037
Oujda,SOCIETE ORIENT MAGIC VOYAGES,"50, Bd Med Ben Abdellah",0536 689112,0536 702819
Oujda,SORI TOURS,"102, Bd Allal Ben Abdellah",0536 702302,0536 702298
Oujda,SOUVENIRS VOYAGES,"95, Résidence Alami, Bd Lieutenant Belhoucine",0536 708555,0536 708621
Oujda,STE AL OUMA VOYAGES,Rue Tairet n°256,0536 682011,neant
Oujda,WILAYA TOURS,Résidene Safae Bd Mohamed V,0536 688825,0536 706702
Rabat,ABEL TOUR,"Imm 9, 4è étage, Rue El Khatawat, Agdal",0537 408076,0537 630969
Rabat,ABM TRAVEL,"Av Hassan II, n°229, 1er étage, Appt n°3",0537 205952,0537 205952
Rabat,ABRAM TRAVEL,"Rue El Khatawat, Imm N°9, 1er étage, Agdal",0537 681452,0537 681452
Rabat,AGENCE DE VOYAGE ABOU JAMAL,400 Nahda 1 Complt,0537 638830,0537 638830
Rabat,AHLA TOURS,"N°1, Av. Med V, Imm Saada, Appt n°107",0537 724202,0537 704779
Rabat,AJNIHA,"32, Rue Jbal Tazaka, Appt n°8 Agdal",0537 779100,0537 682242
Rabat,AJNIHAT AL AMANE,"17, Av. de la Tour Hassan, Hassan",0537 701928,0537 701897
Rabat,AL ASSIMA TRAVEL,"Hay El Manzeh, Complexe El Manal, Imm G, Appt n°1, CYM",0537 797953,0537 797953
Rabat,AL HARAMAINE VOYAGES,"14, Av d'Alger",0537 763352,0537 763372
Rabat,AL HASSANIA VOYAGES,"Imm 58 Angle Av Michlifen et Rue Jbel Ayachi, Agdal",0537 639257,037 639685
Rabat,AL KAWTAR TRAVEL & EVENTS,"Rue Tayeb Bessir, Appt 2, Imm 12, Agdal",0537 681974,0537 681974
Rabat,AL SHEHRI VOYAGES,Angle Av Fall Ouled Oumeir et Rue Agoulmane Sidi Ali Imm Bonheur Appt 1 Agdal,0537 680070,808531142
Rabat,AL WIFAK TRAVEL AGENCY,"Projet Al Kora Gh93-C471, Yaacoub Al Mansour",537404478,neant
Rabat,ALHAMBRA TOURS,"22 Rue Jbel Al Ayachi n°9, 4è étage, Agdal",0537 675467,neant
Rabat,ALL IN ONE TOURS,"33, Rue Loubnane, Appt N°2, Océan",0537 200555,0537 200554
Rabat,ALMANAL TRAVEL  (EX:KHOUYA VOYAGES),"Av Al Maghreb Arabi, Résidence Perle de la Médina, Imm B n°B24",0537 632863,neant
Rabat,ALTAIR TOURS INTERNATIONAL,467 Av Med V,0537 729940,0537 729950
Rabat,ALTITUDE VOYAGES,"N° 6, Résidence Rif, Angle Fal Ould Oumeir et Av de France",0537 778400,0537 778414
Rabat,ARIANE TOURS,"2, rue Copernicia, Secteur 19, Bloc A2, Hay Riad",0537 564056,0537 564156
Rabat,ASFAR TOUR HASSAN,"50, Av Allal Ben Abdellah",0537 700804,0537 700966
Rabat,AVIA TOURS INTERNATIONAL,"5, Av Trabless",0537 731131,0537 731158
Rabat,BEAUTIFUL MOROCCO VOYAGES,"Angle Av. Abdelmoumen et Rue Mahdia n°9, Hassan",0651 759276,0537 570488
Rabat,BI. TRAVEL,Imm C2 n°1 Hay El Menzeh,0537 790642,0537 790642
Rabat,BLUE RIVER VOYAGES,"16, Rue Anaba, Appt n°4, Hassan",0537 720108,0537 705882
Rabat,BOUREGREG EVENTS & TRAVEL,"113, Av Allal Ben Abdellah",0537 731093,0537 731095
Rabat,CAP TOURS,"7 Rue Damas, 2ème étage",0537 733571,0537 731878
Rabat,CELEBRITY VOYAGES,"RDC Imm 11, n°2 Rue Médina, Hassan",0537 703622,0537 324658
Rabat,CHELLAH VOYAGES,10 Av Mly Youssef,0537 200820,0537 200821
Rabat,COLCHIQUE VOYAGES,Imm N°12 Angle Av Al Abtal et Rue Oued Ziz 4è Etage Appt N°12 Agdal,0537 777781,0537 682987
Rabat,DA VINCI HOLIDAYS,"Rue Melouiya, Imm 54, Appt. N°6, Agdal",0537 680665,0537 680667
Rabat,DIJA TOURS,"47, Rue Patrice Lumumba",0537 660221,0537 762680
Rabat,DIWAN TOURS,"30, rue Abou Faris Al Marini, Appt n°1, Place Piétri",0537 725452,0537 725451
Rabat,EL MOUNA KARIM ( Ex:FIGUIG OASIS TOURS),"38, Av Chellah, Rés Riad Hassan B, Appt n°4, Hassan",0537 261136,0537 261136
Rabat,EL QAMRA VOYAGES,"Résidence Firdaous, n°2 Av. Al Kifah",0537 795210,neant
Rabat,ELITE TRAVEL MOROCCO,"2, Angle Rue Abidjan et Av. de la Résistance, Océan",0537 727778,537729909
Rabat,ELYSEE TRAVELS,"79, Av. Fal Ould Oumeir, Appt n°6, Agdal",0537 771116,0537 771074
Rabat,EMI TOURS,"N°9, Imm 17, Angle Av. Fal Ouled Oumeir et Rue Baht, Agdal",537777724,0537 202727
Rabat,EQUINOXE VOYAGES,"Av. Ennakhil, Résidence Hasnae, Magasin n°5 Hay Ryad",0537 717252,0537 713197
Rabat,ERAMTOUR,"Bureau 5 et 6, Imm n°30, Rue Rhamna, Cité administrative Aviation, Souissi",0537 634488,0537 630969
Rabat,ESF,"14, Rue Mohammédia, Appt n°1, Hassan",0537 262606,0537 720460
Rabat,EVENEMENT VOYAGE,"N°3, Rue l'Inde et Av Kbibate",0537 737371,0537 799931
Rabat,EXECUTIVE TOURS,"Imm Kamar, Apt 2 Bis 29, Rue Jabal Toubkal, Agdal",0537 777764,0537 777769
Rabat,FADEL VOYAGES,"5, Rue Baït Lahm, Angle Rue Av. Med V",0537 200602,0537 200684
Rabat,FAJR TOUR,"Rue Brahim Roudani, Imm n°41, Appt n°3, Océan",0537 721770,0537 721767
Rabat,FAMILY VOYAGES,"24, Av. Omar Ibn El Khattab, Résidence Edelweise, Agdal",0537 774331,0537 778229
Rabat,FAN TOURS,2 Place Bab Rouah,0537 203272,0537 203275
Rabat,FAST VOYAGES,"2, Rue du Caire",0537 708091,0537 706734
Rabat,GOLF PLUS EVENEMENTIEL,"4, Angle Bd Oqba et Rue El Bayrouni n°3",0537 680135,0537 681251
Rabat,IKTICHAF TRAVEL,"Rue Dayet Aoua, Imm 6, Bur n°9, 2è étage, Agdal",0537 752793,neant
Rabat,ILY VOYAGES,"429, Av. Hassan II, MAG n°16",0537 769859,0537 701659
Rabat,ILYA TOURS,"Bd Med VI, Lamar Center, n°B3, Souissi",0537 634555,0537 660981
Rabat,INCENTIVES & TRAVEL EVENTS,"4, Rue Badr, Appt n°09, Agdal",0537 670064,0537 670064
Rabat,INSOLITES VOYAGES,"11, rue Dayat Efrah, Résidence Enour, Appt n°12, Agdal",0537 775777,0537 777577
Rabat,INTERNATIONAL TRAVEL CONSULTANTS,"36, rue Idriss El Akbar, RDC 4, Hassan",0537 737474,0537 735254
Rabat,JUST TRAVEL  (EX: SUPRALIGNES VOYAGE),"RDC 22 Rue Ibn Tayeb Kadiri, Les Orangers",771272727,0537 282877
Rabat,KASBAH VOYAGES,"Av. My Rachid, Imm 17, Appt.4",0537 703080,0537 700546
Rabat,L&B ORGANISATION,"17, Rue Harroun Rachid, Appt n°5, Agdal",0537 673763,0537 673763
Rabat,LABEL TOURS,"N°575, 1er étage, Groupe Al Ahd, Nahda 1",0537 636261,0537 650753
Rabat,LES OUDAYAS TRAVEL,"7, Rue Houssein 1er, Hassan",0537 730673,0537 730673
Rabat,MAISON DE VOYAGE ET TOURISME,"N°20, Rue Brahim Roudani, Kebibat",0537 728712,0537 728712
Rabat,MAJESTIC TOURS,"46 Fal Ould Oumeir, Appt 5, Agdal",0537 675724,0537 704693
Rabat,MARI SAR MANAR TRAVEL,"Rez Chaussée 2/3, Hay Al Manar",0537 708107,0537 701178
Rabat,MARJANA VOYAGES,"Galerie Kays, Magasin n°71, Agdal",0537 683461,0537 683460
Rabat,MARRAKECH BLUE VOYAGES,"34, Rue Oued Ziz, Appt n°2, Agdal",0537 681687,0537 681687
Rabat,MODERN TRAVEL AGENCY,11 Sahat El Joulan Hassan,0537 704691,0537 704693
Rabat,MOOIZ VOYAGES,"125, rue Jebli, Av. Allal Ben Abdellah",0537 730873,0537 730873
Rabat,MOON TRAVEL AGENCY,"Av. Abdelkrim El Khattabi, Kissariat Al Mohit MAG 09",0537 660555,neant
Rabat,MOROCCAN EXPRESS TRAVEL & EVENTS,"59, Av. Fal Ouled Oumeir, Appt n°2 Agdal",661192939,0537 774441
Rabat,MRC TRIPS,"Imm Borj Salama, Rue Loubnane 35 Studio n°24, 4è étage, Ocean",0537 709755,neant
Rabat,NADOMAR TRAVEL,"14, Av. Al Atlas, n°27",0537 771777,0537 771777
Rabat,NALI VOYAGES,6 rue El Khalil n°17,0537 701418,0537 701420
Rabat,NIRVANA VOYAGES,"10, Rue Yamama, Escalier B, Appt n° A",0537 729130,0537 729132
Rabat,NON STOP VOYAGES,"429, Av. Hassan II, n°9, Diour Jamaa",0537 263505,0537 733577
Rabat,NOUR VOYAGES,"Hay Nahda, Résidence El Waha, Imm 04, n°03 au rez-de-chaussée",0537 686815,0537 680564
Rabat,PACK VOYAGES,1bis av Ibn Sina Agdal,0537 771684,0537 777068
Rabat,PREMICES VOYAGES,21 Place Abou Bakr Essaddiq Appt n° 5 Agdal,0537 773322,0537 776349
Rabat,PROVIDENCE TRAVEL & EVENTS,Angle Bd Akreuch et Rue Abou Ayoub El Ansari Youssoufia-Souissi,0537 630650,0537 630647
Rabat,PURE MOROCCO,"Av. Hassan II, Résidence Ahssan Dar II, Imm B3, Appt 8",0537 699090,0537 699092
Rabat,RAMSES TOURS,"16, Rue Omar El Jadidi, MAG 1, Kebibat",0537 697292,0537 697294
Rabat,RAWANE TRAVEL,"49, Av. Madagascar, MAG n°2, Diour Jamaa",0537 200212,0537 731146
Rabat,RITAJ VOYAGES & EVENTS,"38, Angle Rue Abou Chouaib Doukkali et Av Pasteur, Les Orangers",0537 707989,0537 707961
Rabat,SAFARI VOYAGES,"Angle Rue Al Mariniyine et Al Alaouine 13, Tour Hassane",0537 262720,0537 262719
Rabat,SECURE TRAVEL AGENCY,"37, Centre Commercial Galaxie, Av Imam Malek et Rue du Rif, Souissi",0537 755769,037 759006
Rabat,SELVER VOYAGES,"MAG n°37, Bloc 4, n°11 Av. Almajd, Massira III, CYM",0537 795156,0537 795156
Rabat,SIGMA-BETA,"Angle patrice lumumba et Youssef Ben Tachfine, Magasin n°1",0537 727210,0537 727218
Rabat,SINBAD VOYAGES,"Av. Hassan II, 7, Rue Adarissa n°1, Tour Hassan",0537 208455,0537 208339
Rabat,SKYLINE TRAVEL,"13, Rue Benzarte, Place Piétri",0537 706288,0537 701654
Rabat,SMART AFRICA TRAVEL,"Rue Tansift, Imm 40, Bureau n°4, Agdal",0537 686178,neant
Rabat,SUPRATOURS TRAVEL,"Gare de Rabat Agdal, Av El Hadj Ahmed Cherkaoui",0537 686297,537777914
Rabat,TAM VOYAGES,"107, Av Allal Ben abdellah",0537 766145,0537 767240
Rabat,TASNIME VOYAGE,"33 Bloc JA, Hay Barid CYM",0537 690315,neant
Rabat,TAYS4TRAVEL,"N°221, Groupe Al Ahd, Hay Nahda 1",neant,neant
Rabat,TERRATOUR,"121, Av Allal Benabdellah",0537 262002,0537 261993
Rabat,TRAVEL 4 YOU  (EX: ELMAJDOULI TOURS),"27, Av. Prince Mly Abdellah, Imm R-E-M-A-R, Escalier A, Appt n°2",0537 729924,0537 729924
Rabat,TRAVELIUM,"5, Rue Jbel Bouiblane, Appt n°3, Agdal",0537 673635,0537 673632
Rabat,TRAVELS ALRAQIA,"Angle Av Sidi Med Ben Abdellah et Rue Ahmed Ben Aboud n°2 Qbibat, Hassan",0537 295204,neant
Rabat,TREKKING TOURS MAROC,"Av Abdelkrim Al Khattabi, Résidence Al Mohit Rue Oslo, Appt n° 3, Océan",0537 729185,0537 729177
Rabat,TRIOMPHE TRAVEL,"N°2, Rue Oqba, Agdal",0537 680378,0537 686023
Rabat,TUT TRAVEL AND TOURISM,16 rue Tanta,0537 707850,0537 702865
Rabat,UNIVERSEL TOURS,"68, Rue Melouya n°3, Agdal",700021292,700021293
Rabat,VECTO VOYAGES,12 Place Moulay Hassan,0537 708329,0537 708329
Rabat,VICTORY TRAVEL,"429, Av Hassan II, MAG 23 et 1",0537 708962,0537 708962
Rabat,VOYAGES SANS FRANTIERES,1 rue Tanta,0537 708215,0537 708216
Rabat,WONDERFUL TRAVEL AND EVENTS,"1, Rue Tayeb Labsir, Appt 7",0537 777141,0537 777142
Rabat,YASMINE TRAVEL MAAMOURI ET COMPAGNIE,"Rue Harroun Errachid Imm.6 Appt. 01/RDC, Agdal",0537 673045,0537 673034
Rabat,YOUSSEF VOYAGES   (EX:NAPOLEON VOYAGES),"N12-M1 RDC des Résidences les Camélias, Hay Riad",537571733,neant
Safi,ANNAWRASS VOYAGE ET TOURISME,"32, Rue Kariat Raiss 2, Quartier Labiar",0524 650442,neant
Safi,ATLANTIC HOLIDAYS,"Lot Bouzoubaa, Résidence Charaf, n°8, VN",neant,neant
Safi,LOKA VOYAGES,"7, Imm Ghaibi, Av Zerktouni ville - nouvelle",0524 627974,0524 626668
Salé,AGENCE DE VOYAGE KULTUREN,"8, Ensemble Immobilier Semlali Bloc 1, Immeuble 4, Bettana",537814116,0537 814103
Salé,AJNIHATE AL KHAIR LI-AL ASFAR,"Lot Fath El Khir n°51, Secteur 4, Hay El Farah, Karia",0537 827272,neant
Salé,AL-IMRAN VOYAGE,"Lotissement Assaada n°50, Mag n°3, Av. Mly Taib Alaoui",0537 886636,0537 886636
Salé,AMWAJ VOYAGE,"Résidence Essaada 3, magazin n°2, Hay laghrablia Route de Kénitra.",0537 882324,0537 882326
Salé,ANJOOM VOYAGE,"N°1, Imm n°7, Houfrat Lakouas, Route de Kénitra Salé",neant,neant
Salé,BAB ANASR,"Av. Ben Aboud n°85, Mellah Jedid",0537 883737,0537 882288
Salé,BAKKA VOYAGES,"N°2,  Av 6 novembre, Blad Bensaid, Tabriquet",0537 864202,0537 864193
Salé,DIAA TRAVEL,"Magasin n°98, Lot Maamoura, Sala El Jadida",0537 827782,0537 827783
Salé,GOOD FLY,"Saniat Smahiya, Rue 3, App n°4, Akouass Rue de Kénitra",0537 840200,0537 840100
Salé,HILTON VOYAGES,"Av Lalla Asmae, Imm n°7, Appt n°6, Tabriquet",0537 864246,0537 864286
Salé,LES VISITEURS VOYAGES,"Centre commercial, Angle Bd Med Bouabid, Bd Med Hassar, 1e ETG, n°11, Salé El Jadida",0537 711063,neant
Salé,MSM VOYAGES,"Hay Inbiaat, Av La Base Aérienne, Rue El Dafer n°1",neant,0537 813433
Salé,NOUR AL FIRDAWS VOYAGES,"Résidence Val Fleuri L Said Hajji, Imm n°6, Magasin 17",0537 788997,0537 788997
Salé,SANA VOYAGES,"Lot Cherif, N°46, Hsaine",0537 835471,neant
Salé,SWISSE TRAVEL,"A côté de la Mosquée Imam Malik, Hors Bab Chafaa n°1",0530 111239,neant
Salé,TWIN TRAVEL,"Av Abderrahim Bouabid, Imm 7, Magasin 3, Hay Salam",0537 800629,0537 800629
Salé,VOYAGE OR,"Lot Sala Al Jadida, n°1148 Hssain",0537 857475,0537 877470
Salé,VOYAGES AL JANNAH,"N°39, Lot Lalla Meriem, Hay Al Amal, Route de Kénitra",0537 834994,neant
Salé,VOYAGES LES HONORABLES,"Hay Oued Eddahab, Av. Ibn Haitam, Rue El Rihan n°62, Laayayda",0537 887703,0537 887703
Settat,AL ABRAJE VOYAGES,"2, Rue n°3, Hay Laamarcha el Brouj",0523 490934,0523 244413
Settat,AZURA TOURS,"N°13, Bd Med V",0523 402020,0523 402626
Settat,BEST TRIP,"Appt 1, Lot 9 Gare Routière",0523 725253,0523 725255
Settat,GLOBAL VOYAGES,"N°46, Bd Med V, 1er étage",0523 403044,0523 406750
Settat,ORBIT TRAVEL AGENCY,"Bd Zerktouni lot Laaroussi II, n° 17",0523 400188,0523 400184
Sidi Kacem,OMAR ET SAAD AGENCE DE VOYAGE,"Rue 39 n°30 Bis, Av. Bir Anzarane",0537 593991,0537 593991
Sidi Slimane,EL OTMANIA VOYAGES,"15, Bloc ""D"", Hay Essalam",0537 504143,0537 504143
Tanger,ACROPOLIS VOYAGE,"Propriété Chaouia 8, Rue de Jordanie Résidence Bennis RDC, n°14",0539 323666,0539 323665
Tanger,ADVENTOURS,"Av. Med V, Résidence Al Hadika Entresol, Bureau n°5",0539 321453,0539 321453
Tanger,AFRICA TOURS,"2, Av d'Espagne",0539 930524,0539 930523
Tanger,AGENCE DE VOYAGE AL SALEHIN,"Av Al Qods, Lot Al Majd n°73, Imm 79, Appt n°2",0539 950199,0539 950199
Tanger,AHJIJ TRAVEL,"43 Lot Sabrine, Rue Tarik Ben Ziad",808523375,808523375
Tanger,AJINSAFRO,"145, Av. Med V, Appt n°30, 5è étage",0539 323874,0539 320923
Tanger,AL RIYADAH TRAVEL AGENCY,"13, Rue Allal Ben Abdellah, Rés Yasmine, 6è ETG Bureau 23",539300273,539300273
Tanger,ALKHABER TRAVEL,Angle Rue Imam Ghazali et Rue Abi Dardae N°4,0539 321616,0539 321616
Tanger,AMJAD TRAVEL,Lot Ryad Rue 69 n°4,0539 385400,0539 385400
Tanger,AUTHENTIK TRIP,"49, Rue Jamila 1, Lot 161, RDC",neant,neant
Tanger,BISSAN VOYAGES ET TOURISME,"32, Av. Med VI",0539 371939,0539 336747
Tanger,BKAM TRAVEL,"Rue Med V, 112 Résidence Ridouane, Etage 3 n°33",0539 321461,0539 321461
Tanger,CALYPSO TOURS,"71, Bis Rue de la Liberté Bp 1524",0539 947735,0539 938532
Tanger,CBH-B TRAVEL,"47, Bd Med V, Résidence Diamant vert n°9",0539 325030,neant
Tanger,DEEP TRAVEL,Galerie Commerciale Andalucia Route de Cap Spartel n°55près de l'hôtel Andalucia,0539 931414,0539 931415
Tanger,DEHBI VOYAGES,"Rue Mly Abdelaziz N°131, Imm Zahra, 1er étage N°15",0539 403004,0539 403005
Tanger,EESA TOUR,"Rue El Farabi, 18 Rés ITAFA, Etage 4, Appt n°11",neant,neant
Tanger,EURO MAROC,"67, Av de la Résidence 1er étage App F1",0539 340588,0539 340591
Tanger,FANTASY TRAVEL,"83, Av. Prince Héritier, Résidence Mariam n°6",0539 343470,0539 343471
Tanger,FRS TRAVEL,"13 Office Building, Angle Av Med V et Victor Hugo n°40",0539 349406,0539 349499
Tanger,GAZELLES DESTINATION,"Rue de Fés, centre commercial Mabrouk, 5ème étage n° 12",0539 942618,539941352
Tanger,GULLIVER,"2, Rue de la Haye, 6ème étage , Appt 19",0539 341473,0539 941144
Tanger,HISPA MAROC,"26, Bd Mohamed V",0539 322281,0539 944031
Tanger,HIT VOYAGES,"4, Rue Moussa Ibn Noussair",0539 936877,0539 933526
Tanger,HOTEL BANK TRAVEL,"Zone Franche Centre des Affaires, Bloc 40 A- Boukhalef",0524 437174,0524 437160
Tanger,HOTELLERIE TRAVEL,"3, Av. Omar Ibn Khattab, Résidence Mas Palomas II, 1er étage, n°33",0539 323006,0539 323006
Tanger,IN MOROCCO TRAVEL AND EVENTS,"Av. Beethoven, Résidence Oumnia 1, 1er étage n°38",0539 343121,0539 343109
Tanger,INCENTIVE TRAVEL,"88, Av Youssef Ibn Tachefine, Imm Fraihl 3ème étage n°5",0539 321842,0539 321843
Tanger,IRIS MED TRAVEL,"43, Rés Iris Plage, RDC Parcelle A1, Bloc A1, Av Med VI Baie de Tanger",0539 301860,0539 301860
Tanger,LEHYANE TRAVEL,"7, Av du Mexique - 90000",0539 931327,0539 932994
Tanger,MAGHREB TOURS SPECIALISTS,"4, Rue la Mediterranée, Imm Coficom",0539 943439,0539 943017
Tanger,MAGIC CARPET ADVENTURES,"Bd Mohamed V , Rue Marseille App n°1",0539 321270/71,0539 321272
Tanger,MARCO POLO TRAVEL AGENCY,"72, Av d'Espagne Bp 474",0539 937899,0539 937789
Tanger,MARMARA TRAVEL,"9, Lotissement Florencia, route de Rabat Av. des FAR",neant,neant
Tanger,MAROC CONSULT VOYAGES,"29, Bd des FAR",0539 934718,0539 930814
Tanger,MED TRAVEL,"22, Av Mohamed V",0539 322334,0539 340130
Tanger,MI SARI TOURS,"Angle Av Tan Tan et Rue du Liban Résidence Lina, Entresol n°19",0539 943085,0539 946497
Tanger,MLIKI TOURS,"Rue Ibn haytam, Rés Al Mahmoudia 2 N°9",0539 317005,neant
Tanger,MONDO ZENITH,"15, Av Ibn Tachfine",0539 324242,0539 341615
Tanger,MOROCCO TOURS ORGANISATION,"Angle Av. Youssef Ben Tachefine et Rue Jamal Eddine Afghani, Résid Abdallas n°17",0539 942262,0539 942264
Tanger,MYSTICAL TOURS,"Ksar El Majaz, Oued Ghlala, Ksar Sghir",0539 390945,0539 390944
Tanger,NORAZAN TOURS,"Av. Med VI, Résidence Hasnaa 1, 4ème étage n°9",0539 940679,0539 940682
Tanger,NORD AFRIQUE TOURISME,"33, Av du Prince Moulay Abdellah, 2 ème étage n°25",neant,neant
Tanger,NORD FRONTIERE,"128, Av d'Espagne",0539 938926,0539 938861
Tanger,PLAN TOURS,"3, Rue Ibn Rochd",0539 938183,0539 938727
Tanger,PRESTIGE VOYAGES,"20, Rue Omar Ibn Al Ass",0539 947702,0539 947906
Tanger,PRO WINGS,"163, Av Imam Mouslim, Rés H, Ain El Hayani",0539 932775,0539 947846
Tanger,QUANTARA IBER -MAGHREB,"80, Rue la Libérté n°4",539939195,539939176
Tanger,RIF PLANETE,"115, Av, Med Ben Abdellah, Appt 18",0539 937674,0539 937674
Tanger,SARAVN VOYAGES,"6, Av. Allal Ben Abdellah, 1er étage n°2",0539 343131,0539 343132
Tanger,SATAS TOURS,"56, Av d'Espagne",0539 932255,0539 334770
Tanger,SCHWARTZ VOYAGES,40 Hötel Internationental,0539 936028,0539 936053
Tanger,SDV VOYAGES,"19, Av d'Espagne",0539 934223,0539 935687
Tanger,SET TRAVEL,"17, Rue Moussa Ibn Noussair ETG 3, n°40",0539 343120,0539 343120
Tanger,SETITOURS,"17, rue El Youssoufia",0539 944847,0539 946736
Tanger,SEVEN SEAS TRAVEL,Complexe Jardins des Andalous B 208 Av. Med VI,0539 323997,0539 323997
Tanger,STARS VOYAGE,"Av Med Ibn Abdellah, Rue Borj El Kawess 26 n°25 Magasin n°2",0539 323770,0539 323771
Tanger,STE VIAGES MAR AZUL,"Douar Ouad Ghlala, Commune Ksar El Majaz n°1",0539 390977,0539 390923
Tanger,TANGER MED TOURS,"Ksar Al Majaz, Oued Ghlala",0539 390815,0539 390815
Tanger,TANGIER TRAVEL,"40, Rue Zerktouni, Appt 1",0539 373012,0539 373011
Tanger,TOKYO VOYAGES,"14, Bd Mly Ismail, Rés Volubilis, RDC",neant,neant
Tanger,TOURISME HOLDING DU DETROIT,"Oued Ghlala, Commune et Caidat Ksar Sghir, Province Fahs Anjra",0539 390890,0539 390890
Tanger,TRANSWORLD TRAVEL AND TOURISM SARL,"Résidence Chahba, Rue Baghdad, Bloc A2, Local n°55",0539 340153,0539 340154
Tanger,TRAVEL AGENCY SAVA,"114, Bd Mohamed V Résidence Al Khadra Bloc D",0539 325795,0539 325990
Tanger,UNION TRAVEL,2 Bis rue El Antaki,0539 934775,neant
Tanger,VIAJES IBN BATOUTA,"52, Av d'Espagne",0539 932218,0539 938218
Tanger,VIAJES NORAFRICA,"62, Av. Mohamed VI (Ex: Av d'Espagne)",0539 934806,0539 947211
Tanger,VIAJES VAMOS MARRUECOS,"Av Al Finikiyin, à coté de la Mosquée Med V, n°19",0539 930930,0539 930930
Tanger,VIP AFRICA,"Rue Liban, Résidence Yamna 1, 1er étage n°27",539340111,0539 340111
Tanger,VOYAGE TOURISME TANGER,"18, rue Amrah",0539 947569,0539 334230
Tanger,VOYAGES AGECOMAR,"Oued Ghlala, Commune de Ksar Al Majaz",0539 322258,0539 322253
Tanger,VOYAGES DU NORD,"Av Med VI, N°40",0539 936063,0539 937574
Tanger,VOYAGES FLANDRIA,"7, Bd Mohamed V",0539 941584,0539 941605
Tanger,VOYAGES KOUTOUBIA,"112, Bis Av d'Espagne",0539 934687,0539 935540
Tanger,VOYAGES LUXOR,"11, Av. Moussa Ibn Noussair",0539 946400,0539 946402
Tan-Tan,MASSIRA KHADRA,22place My Abdellah centre ville,neant,neant
Taourirt,MIMOUNI VOYAGES,"458, Rue Ramdane El Gadi",0536 698516,0536 698521
Taourirt,ZAIO-VOYAGES,"N°255, Bd Mly Abdellah, Hay Takaddoum",0536 339950,0536 339950
Taroudant,PINHAS MOROCCO TOURS,"Kissariat Derfoufi, 1er étage, Appt n°1, Av. Prince Héritier",0528 551163,528551163
Taza,BENNANI VOYAGES,23 RUE DE l'Indépence,055 673328,055 670763
Taza,STE CONTINENT VOYAGES,Av. Allal El Fassi Résidence Triangle d'Or n° B2,0535 670767,0535 670667
Taza,TAZA TOURS INTER,Av. Allal Ben Abdellah,0535 674311,0535 674311
Taza,TAZA VOYAGES,Av Mohammed V,0535 672691,0535 672005
Témara,3M HOLIDAYS,"121, Appt 2, 1è étage, Lotissement Riad Oulad Metaa, Secteur 2",537618364,537607394
Témara,ASFAR ALOMARIACOM,"Résidence Aïn Rouz, 1er Etage 9, Skhirate",0537 620185,neant
Témara,ASFAR ALQIBLA,"1, Lot Andalous 2",0537 740056,0537 740056
Témara,CHADA MOROCCO TRAVEL,"28, Av. Allal Ben Abdellah, Mag n°1, RDC, Hay Nahda",0537 402010,0537 402011
Témara,DELTA TOURS (Ex:SAFARI DESTINATION),Guich Oudaya n°813,0537 562457,0537 562457
Témara,DELUXE VOYAGES,"Résidence Ilham II, Av. Hassan II n°3",0537 403032,0537 640045
Témara,DENIZ TRAVEL,"Av. Med V, Imm n°21, Bureau n°3",0600 820005,neant
Témara,ELABSI VOYAGES,"MAG N°8, Hay Abbadi",0537 642007,neant
Témara,FANCY TRAVEL,"N°8 Lotissement Al Warda, Guich Loudaya",0537 406971,neant
Témara,GENERATIONS VOYAGES,"IM 58, Apt 1, 1er étage, Av Allal Ben Abdellah, Hay Ennahda II",0537 562704,0537 562704
Témara,GLOBAL TOURS VOYAGES,"468 Sect 3, Ryad Mtaa",0537 629062,0537 629062
Témara,IKHWANE HO,"45, Lot Foutouh",0537 610768,0537 611781
Témara,INTERNATIONAL ALAARABIA VOYAGE,"Rés Séquence 2, Imm 17 Appt 2, Oulad Mtaa, Quich Oudaya",0537 602323,537600606
Témara,JAZIRA VOYAGES,"19, Av. Hassan II, Appt n°2",0537 741901,0537 741879
Témara,JULIA TRAVEL,"Lotissement Oulad Mtaa n°63, Imm Ghita 2, Appt n°8 2è étage Guich Loudaya",0537 290900,0537 290901
Témara,LAKHDAR TRAVEL,"Av My Hassan 1 Rés Annasser 2 Imm D n°1(Angle Av My Hassan 1,Av Abdelkrim Khattabi)",0537 581816,0537 581816
